,master_id,recency,frequency,monetary,recency_score,frequency_score,monetary_score,RF_SCORE,segment
12121,faa7f840-a944-11e9-a2fc-000d3a38a36f,1674 days,4.0,1139.2,1,3,5,13,at_risk
12122,987a7dea-a5a8-11e9-a2fc-000d3a38a36f,1063 days,8.0,880.11,1,5,4,15,cant_loose
12123,9de652ec-af60-11e9-a2fc-000d3a38a36f,899 days,6.0,567.39,2,4,3,24,at_risk
12124,8f775632-b05b-11ea-b736-000d3a38a36f,186 days,2.0,589.93,5,1,3,51,new_customers
12125,15b08212-46af-11ea-b6c0-000d3a38a36f,660 days,2.0,149.98,3,1,1,31,about_to_sleep
12126,a89cce62-b0ed-11e9-9757-000d3a38a36f,600 days,4.0,494.93999999999994,3,3,3,33,need_attention
12127,e2c883c6-a218-11e9-a2fc-000d3a38a36f,815 days,4.0,550.63,2,3,3,23,at_risk
12128,7fd39c4e-a8ba-11e9-a2fc-000d3a38a36f,1860 days,2.0,260.48,1,1,1,11,hibernating
12129,9fdd30b0-af93-11e9-a2fc-000d3a38a36f,836 days,7.0,979.4300000000001,2,5,4,25,cant_loose
12130,c7ee6336-a5a6-11e9-a2fc-000d3a38a36f,660 days,8.0,818.78,3,5,4,35,loyal_customers
12131,e2f38c76-5b25-11ea-96bf-000d3a38a36f,511 days,5.0,776.9200000000001,4,4,4,44,loyal_customers
12132,112246aa-3182-11ea-b884-000d3a38a36f,667 days,6.0,589.4300000000001,3,4,3,34,loyal_customers
12133,c1a9d6fe-5b9a-11ea-8c52-000d3a38a36f,523 days,2.0,493.35,4,1,3,41,promising
12134,5d46412e-2018-11ea-87bf-000d3a38a36f,634 days,6.0,1132.19,3,4,5,34,loyal_customers
12135,64edf7b6-f7c6-11e9-841e-000d3a38a36f,545 days,6.0,1096.63,4,4,5,44,loyal_customers
12136,aa87e6ac-aeeb-11e9-a2fc-000d3a38a36f,920 days,10.0,1504.88,2,5,5,25,cant_loose
12137,a0fe98b0-132c-11ea-a001-000d3a38a36f,808 days,2.0,419.8,2,1,2,21,hibernating
12138,072bdd6c-4778-11ea-b6c0-000d3a38a36f,561 days,3.0,558.76,4,2,3,42,potential_loyalists
12139,cfe35b48-aaa9-11e9-a2fc-000d3a38a36f,1438 days,4.0,230.46,1,3,1,13,at_risk
12140,5c62a0ee-a79c-11e9-a2fc-000d3a38a36f,2249 days,2.0,685.6800000000001,1,1,4,11,hibernating
12141,254275f8-5bc9-11ea-830e-000d3a38a36f,517 days,4.0,466.99,4,3,3,43,potential_loyalists
12142,53af21f0-b216-11e9-89fa-000d3a38a36f,673 days,2.0,567.91,3,1,3,31,about_to_sleep
12143,7d2724c2-ae3f-11e9-a2fc-000d3a38a36f,954 days,7.0,1505.19,2,5,5,25,cant_loose
12144,7eeaf4ca-ae29-11e9-a2fc-000d3a38a36f,955 days,7.0,1532.0,2,5,5,25,cant_loose
12145,623fb760-625c-11ea-9861-000d3a38a36f,451 days,4.0,819.95,5,3,4,53,potential_loyalists
12146,0bce7730-6b9f-11ea-9c62-000d3a38a36f,435 days,4.0,670.67,5,3,4,53,potential_loyalists
12147,b1e943bc-ab50-11e9-a2fc-000d3a38a36f,1598 days,7.0,924.38,1,5,4,15,cant_loose
12148,304fc33a-d68e-11e9-93bc-000d3a38a36f,646 days,4.0,388.17,3,3,2,33,need_attention
12149,48f78944-b178-11e9-89fa-000d3a38a36f,696 days,10.0,1114.46,3,5,5,35,loyal_customers
12150,dd35271e-b124-11e9-9757-000d3a38a36f,740 days,3.0,173.46,2,2,1,22,hibernating
12151,6cf6806e-a9f5-11e9-a2fc-000d3a38a36f,1545 days,3.0,404.46000000000004,1,2,2,12,hibernating
12152,de6d04e4-a41d-11e9-a2fc-000d3a38a36f,777 days,3.0,429.94,2,2,2,22,hibernating
12153,98555fb6-404d-11ea-aa6b-000d3a38a36f,663 days,3.0,149.79,3,2,1,32,about_to_sleep
12154,c1d1894a-1eed-11ea-81ff-000d3a38a36f,559 days,2.0,301.67,4,1,1,41,promising
12155,8617f308-9e00-11e9-9897-000d3a38a36f,340 days,2.0,663.98,5,1,4,51,new_customers
12156,ea006bfe-d6fc-11e9-93bc-000d3a38a36f,626 days,3.0,557.95,3,2,3,32,about_to_sleep
12157,492f9cf0-6e04-11ea-84a8-000d3a38a36f,143 days,9.0,2406.18,5,5,5,55,champions
12158,21e19c8e-a5a5-11e9-a2fc-000d3a38a36f,993 days,8.0,1160.63,1,5,5,15,cant_loose
12159,d3a5ebf4-f4dd-11ea-b013-000d3a38a36f,259 days,3.0,189.87,5,2,1,52,potential_loyalists
12160,105f3fd8-b0b7-11eb-bbf8-000d3a38a36f,20 days,2.0,234.46999999999997,5,1,1,51,new_customers
12161,e65c7320-a548-11e9-a2fc-000d3a38a36f,700 days,5.0,836.45,3,4,4,34,loyal_customers
12162,4e9eca9c-41e2-11ea-96d9-000d3a38a36f,662 days,3.0,477.42999999999995,3,2,3,32,about_to_sleep
12163,f51146a4-5bd0-11ea-b5cb-000d3a38a36f,835 days,3.0,191.97,2,2,1,22,hibernating
12164,b714faea-a3d3-11e9-a2fc-000d3a38a36f,694 days,6.0,648.73,3,4,3,34,loyal_customers
12165,51546b1c-a79a-11e9-a2fc-000d3a38a36f,2382 days,15.0,2821.04,1,5,5,15,cant_loose
12166,e82b7636-aa27-11e9-a2fc-000d3a38a36f,630 days,3.0,603.28,3,2,3,32,about_to_sleep
12167,cf9b09bc-5277-11ea-956d-000d3a38a36f,522 days,2.0,339.96000000000004,4,1,2,41,promising
12168,6262b9dc-f80b-11ea-a533-000d3a38a36f,255 days,2.0,177.94,5,1,1,51,new_customers
12169,123b40a2-66f5-11ea-9d38-000d3a38a36f,507 days,4.0,564.21,4,3,3,43,potential_loyalists
12170,3d6b308a-b042-11e9-9757-000d3a38a36f,553 days,2.0,251.98000000000002,4,1,1,41,promising
12171,76782908-a559-11e9-a2fc-000d3a38a36f,772 days,9.0,1799.85,2,5,5,25,cant_loose
12172,a00e6730-fa60-11e9-b138-000d3a38a36f,578 days,2.0,517.93,4,1,3,41,promising
12173,efa4f4aa-531e-11ea-acd3-000d3a38a36f,525 days,2.0,385.02,4,1,2,41,promising
12174,9a4a3654-a753-11e9-a2fc-000d3a38a36f,2450 days,5.0,591.4,1,4,3,14,at_risk
12175,e00d5a5a-23ee-11ea-8523-000d3a38a36f,615 days,5.0,605.4100000000001,3,4,3,34,loyal_customers
12176,9dde49ee-ac12-11ea-b736-000d3a38a36f,352 days,5.0,316.44,5,4,2,54,champions
12177,62e1ea9a-5437-11ea-b1db-000d3a38a36f,526 days,8.0,1765.8899999999999,4,5,5,45,loyal_customers
12178,53669f58-49c7-11eb-806e-000d3a38a36f,763 days,12.0,2134.6800000000003,2,5,5,25,cant_loose
12179,15ca34b8-a8d6-11e9-a2fc-000d3a38a36f,1826 days,5.0,713.84,1,4,4,14,at_risk
12180,b7ec204a-ad80-11e9-a2fc-000d3a38a36f,687 days,9.0,1526.6100000000001,3,5,5,35,loyal_customers
12181,099ba066-5e6d-11eb-8dbd-000d3a38a36f,190 days,2.0,425.7,5,1,2,51,new_customers
12182,f985b1b6-1c4c-11ea-a490-000d3a38a36f,581 days,4.0,597.92,4,3,3,43,potential_loyalists
12183,be927d46-d692-11e9-93bc-000d3a38a36f,640 days,3.0,414.96000000000004,3,2,2,32,about_to_sleep
12184,44fc9a30-2100-11ea-b50a-000d3a38a36f,668 days,5.0,699.9200000000001,3,4,4,34,loyal_customers
12185,48d79652-ad2c-11e9-a2fc-000d3a38a36f,479 days,2.0,162.48,4,1,1,41,promising
12186,a9ab604a-1eb8-11eb-b272-000d3a38a36f,206 days,2.0,548.96,5,1,3,51,new_customers
12187,ced2fffc-ad1e-11e9-a2fc-000d3a38a36f,1075 days,8.0,830.81,1,5,4,15,cant_loose
12188,5e4d366a-a4fb-11e9-a2fc-000d3a38a36f,705 days,3.0,414.97,3,2,2,32,about_to_sleep
12189,3a3b3ede-a703-11e9-a2fc-000d3a38a36f,2576 days,10.0,584.89,1,5,3,15,cant_loose
12190,c17f057e-ac53-11e9-a2fc-000d3a38a36f,1133 days,2.0,210.49,1,1,1,11,hibernating
12191,19716b6c-b00c-11e9-9757-000d3a38a36f,799 days,5.0,508.96000000000004,2,4,3,24,at_risk
12192,4fdda478-a331-11e9-a2fc-000d3a38a36f,796 days,6.0,1074.8799999999999,2,4,5,24,at_risk
12193,c71043d2-4554-11ea-acaf-000d3a38a36f,626 days,4.0,743.76,3,3,4,33,need_attention
12194,23b60132-ae9a-11e9-a2fc-000d3a38a36f,960 days,14.0,2026.74,2,5,5,25,cant_loose
12195,b5c8e1ee-a3b3-11e9-a2fc-000d3a38a36f,786 days,3.0,261.17,2,2,1,22,hibernating
12196,47dc9298-a6e7-11e9-a2fc-000d3a38a36f,2602 days,33.0,3772.91,1,5,5,15,cant_loose
12197,e80a9e1e-abd2-11e9-a2fc-000d3a38a36f,1521 days,11.0,2282.78,1,5,5,15,cant_loose
12198,9cb9b344-bde9-11ea-aa61-000d3a38a36f,329 days,9.0,2262.55,5,5,5,55,champions
12199,4a0a3db6-5b07-11ea-b677-000d3a38a36f,462 days,5.0,929.44,5,4,4,54,champions
12200,7948d93a-5f39-11ea-be5b-000d3a38a36f,516 days,2.0,109.96000000000001,4,1,1,41,promising
12201,8e8063a4-acbf-11e9-a2fc-000d3a38a36f,1138 days,2.0,261.81,1,1,1,11,hibernating
12202,3041f926-5b4f-11ea-8c90-000d3a38a36f,531 days,4.0,832.92,4,3,4,43,potential_loyalists
12203,adc72452-2f80-11ea-bb80-000d3a38a36f,666 days,4.0,413.96000000000004,3,3,2,33,need_attention
12204,2b1dc408-2b9c-11ea-853d-000d3a38a36f,546 days,3.0,292.96,4,2,1,42,potential_loyalists
12205,8459be4a-1d29-11ea-a490-000d3a38a36f,637 days,10.0,2437.2400000000002,3,5,5,35,loyal_customers
12206,e708616e-8be1-11ea-8ec0-000d3a38a36f,94 days,4.0,1422.98,5,3,5,53,potential_loyalists
12207,5758530a-a87d-11e9-a2fc-000d3a38a36f,1986 days,12.0,351.88,1,5,2,15,cant_loose
12208,93a2e284-f80b-11e9-b138-000d3a38a36f,581 days,5.0,602.78,4,4,3,44,loyal_customers
12209,b7948fbc-3afe-11eb-a48e-000d3a38a36f,305 days,3.0,236.36,5,2,1,52,potential_loyalists
12210,24759784-a8f2-11e9-a2fc-000d3a38a36f,1796 days,2.0,310.48,1,1,2,11,hibernating
12211,efd1ee60-9f7d-11e9-a2fc-000d3a38a36f,613 days,5.0,466.92999999999995,3,4,3,34,loyal_customers
12212,a141ef8e-ac7f-11e9-a2fc-000d3a38a36f,602 days,6.0,1254.87,3,4,5,34,loyal_customers
12213,6ad85136-aa7c-11e9-a2fc-000d3a38a36f,600 days,4.0,670.95,3,3,4,33,need_attention
12214,da32b954-e1db-11e9-957d-000d3a38a36f,609 days,6.0,516.54,3,4,3,34,loyal_customers
12215,3520bd1a-aeca-11e9-a2fc-000d3a38a36f,775 days,3.0,499.93999999999994,2,2,3,22,hibernating
12216,4f1a222e-a510-11e9-a2fc-000d3a38a36f,1046 days,9.0,959.6800000000001,1,5,4,15,cant_loose
12217,fdb32d9c-20b9-11ea-97c9-000d3a38a36f,579 days,3.0,274.96,4,2,1,42,potential_loyalists
12218,7d1a6d32-a844-11e9-a2fc-000d3a38a36f,2010 days,6.0,720.5999999999999,1,4,4,14,at_risk
12219,f6127aba-aaef-11e9-a2fc-000d3a38a36f,807 days,3.0,363.94,2,2,2,22,hibernating
12220,828d7702-1344-11eb-8ffc-000d3a38a36f,396 days,4.0,954.3100000000001,5,3,4,53,potential_loyalists
12221,53f6380c-542c-11ea-b1db-000d3a38a36f,517 days,6.0,665.93,4,4,4,44,loyal_customers
12222,09ae6c5a-bd50-11ea-aa61-000d3a38a36f,329 days,2.0,180.87,5,1,1,51,new_customers
12223,f0320764-1acf-11ea-98d5-000d3a38a36f,708 days,3.0,421.95,3,2,2,32,about_to_sleep
12224,56f727dc-a1a8-11e9-a2fc-000d3a38a36f,825 days,5.0,432.92,2,4,2,24,at_risk
12225,12dd93de-9850-11ea-9d91-000d3a38a36f,378 days,2.0,424.97,5,1,2,51,new_customers
12226,3bb32cfa-2f2e-11ea-8467-000d3a38a36f,562 days,8.0,1262.46,4,5,5,45,loyal_customers
12227,c082c040-5066-11ea-99ba-000d3a38a36f,600 days,2.0,648.0,3,1,3,31,about_to_sleep
12228,4a50573a-aac5-11e9-a2fc-000d3a38a36f,635 days,2.0,635.9000000000001,3,1,3,31,about_to_sleep
12229,c5963d7c-a162-11e9-a2fc-000d3a38a36f,828 days,6.0,903.89,2,4,4,24,at_risk
12230,edbeb3d0-5beb-11ea-a95b-000d3a38a36f,488 days,2.0,94.97999999999999,4,1,1,41,promising
12231,53d9c1d4-a19b-11e9-a2fc-000d3a38a36f,825 days,4.0,318.94,2,3,2,23,at_risk
12232,f8464cf2-4154-11ea-96d9-000d3a38a36f,660 days,3.0,609.88,3,2,3,32,about_to_sleep
12233,43007720-9747-11ea-a9c8-000d3a38a36f,383 days,2.0,940.58,5,1,4,51,new_customers
12234,52bf8fc0-13b7-11ea-a001-000d3a38a36f,755 days,3.0,877.89,2,2,4,22,hibernating
12235,7593d7e0-9d7e-11e9-9897-000d3a38a36f,1362 days,6.0,527.45,1,4,3,14,at_risk
12236,dc750558-bb99-11ea-aed7-000d3a38a36f,336 days,4.0,749.95,5,3,4,53,potential_loyalists
12237,57a774b0-aa4b-11e9-a2fc-000d3a38a36f,1747 days,6.0,600.58,1,4,3,14,at_risk
12238,1403cd30-a0d2-11e9-a2fc-000d3a38a36f,839 days,6.0,446.46000000000004,2,4,2,24,at_risk
12239,7a8f103c-9762-11ea-a9c8-000d3a38a36f,382 days,3.0,499.93999999999994,5,2,3,52,potential_loyalists
12240,dd448dba-9b8b-11ea-a27a-000d3a38a36f,393 days,2.0,281.98,5,1,1,51,new_customers
12241,30556c62-a525-11e9-a2fc-000d3a38a36f,702 days,5.0,324.94,3,4,2,34,loyal_customers
12242,ec486230-9db4-11e9-9897-000d3a38a36f,818 days,8.0,1528.72,2,5,5,25,cant_loose
12243,15e6ef20-a158-11e9-a2fc-000d3a38a36f,829 days,2.0,409.24,2,1,2,21,hibernating
12244,b53e05b0-9f84-11ea-80cd-000d3a38a36f,368 days,2.0,493.48,5,1,3,51,new_customers
12245,5d771322-b032-11e9-9757-000d3a38a36f,861 days,15.0,2097.8399999999997,2,5,5,25,cant_loose
12246,dcad6922-b003-11e9-9757-000d3a38a36f,804 days,9.0,1419.87,2,5,5,25,cant_loose
12247,0ed5be34-6cc0-11eb-b5d7-000d3a38a36f,78 days,4.0,540.8199999999999,5,3,3,53,potential_loyalists
12248,5447fa66-a130-11e9-a2fc-000d3a38a36f,831 days,5.0,499.92999999999995,2,4,3,24,at_risk
12249,224d127c-4ac6-11ea-8533-000d3a38a36f,561 days,3.0,609.95,4,2,3,42,potential_loyalists
12250,825cc0fe-e388-11e9-ad00-000d3a38a36f,607 days,6.0,1257.0700000000002,3,4,5,34,loyal_customers
12251,490d2e18-1c4c-11ea-a490-000d3a38a36f,636 days,4.0,757.51,3,3,4,33,need_attention
12252,94b5a298-5b42-11ea-88c2-000d3a38a36f,520 days,3.0,493.44,4,2,3,42,potential_loyalists
12253,71ddcd34-a3cf-11e9-a2fc-000d3a38a36f,784 days,3.0,413.93,2,2,2,22,hibernating
12254,b5109ed8-24bc-11ea-bf27-000d3a38a36f,836 days,7.0,1079.77,2,5,5,25,cant_loose
12255,fc377216-5bd3-11ea-b4cf-000d3a38a36f,465 days,4.0,660.87,5,3,4,53,potential_loyalists
12256,33744d60-a10f-11e9-a2fc-000d3a38a36f,833 days,3.0,402.94,2,2,2,22,hibernating
12257,01e9000a-a228-11e9-a2fc-000d3a38a36f,814 days,3.0,224.3,2,2,1,22,hibernating
12258,b0aa8f80-2b1e-11ea-9d27-000d3a38a36f,686 days,3.0,235.46999999999997,3,2,1,32,about_to_sleep
12259,a65264de-60a8-11eb-9b71-000d3a38a36f,57 days,2.0,464.90000000000003,5,1,3,51,new_customers
12260,3ba86522-98ba-11ea-b97a-000d3a38a36f,180 days,4.0,604.3,5,3,3,53,potential_loyalists
12261,454e255a-a89f-11e9-a2fc-000d3a38a36f,2005 days,4.0,462.75,1,3,3,13,at_risk
12262,2020dc4c-2012-11ea-87bf-000d3a38a36f,692 days,2.0,115.47,3,1,1,31,about_to_sleep
12263,21cd5a28-a99a-11e9-a2fc-000d3a38a36f,1829 days,6.0,786.8199999999999,1,4,4,14,at_risk
12264,635186d6-5313-11ea-acd3-000d3a38a36f,518 days,5.0,924.89,4,4,4,44,loyal_customers
12265,f05ff6d4-9e78-11e9-9897-000d3a38a36f,1001 days,3.0,309.96000000000004,1,2,2,12,hibernating
12266,8cd63382-a2f4-11e9-a2fc-000d3a38a36f,800 days,3.0,366.7,2,2,2,22,hibernating
12267,c8a0278a-1949-11ea-b6a2-000d3a38a36f,550 days,3.0,225.96,4,2,1,42,potential_loyalists
12268,6667c354-5bf0-11ea-b956-000d3a38a36f,529 days,6.0,567.9399999999999,4,4,3,44,loyal_customers
12269,b8b08a0a-a1ed-11e9-a2fc-000d3a38a36f,819 days,5.0,420.95,2,4,2,24,at_risk
12270,153d9a8a-d6f3-11e9-93bc-000d3a38a36f,633 days,3.0,297.7,3,2,1,32,about_to_sleep
12271,8aee070a-9e28-11e9-9897-000d3a38a36f,1286 days,4.0,477.43,1,3,3,13,at_risk
12272,26f542aa-a287-11e9-a2fc-000d3a38a36f,807 days,7.0,399.91,2,5,2,25,cant_loose
12273,d8b5382a-d620-11e9-93bc-000d3a38a36f,652 days,8.0,989.85,3,5,4,35,loyal_customers
12274,a577a5a0-a9bc-11e9-a2fc-000d3a38a36f,1594 days,5.0,835.6700000000001,1,4,4,14,at_risk
12275,3fa3f692-5f52-11ea-be5b-000d3a38a36f,515 days,3.0,386.71000000000004,4,2,2,42,potential_loyalists
12276,93f71c60-5b06-11ea-b53a-000d3a38a36f,459 days,10.0,1988.41,5,5,5,55,champions
12277,20488808-f404-11e9-9346-000d3a38a36f,586 days,3.0,221.16,4,2,1,42,potential_loyalists
12278,2579dc22-a84c-11e9-a2fc-000d3a38a36f,1312 days,7.0,1590.3,1,5,5,15,cant_loose
12279,cddf7db6-4c54-11ea-a626-000d3a38a36f,632 days,5.0,553.9399999999999,3,4,3,34,loyal_customers
12280,d7a47e76-aadf-11e9-a2fc-000d3a38a36f,1396 days,4.0,461.72,1,3,3,13,at_risk
12281,1926e008-163f-11ea-aa74-000d3a38a36f,606 days,4.0,374.96000000000004,3,3,2,33,need_attention
12282,31338d88-12d7-11ea-a001-000d3a38a36f,715 days,9.0,1485.29,3,5,5,35,loyal_customers
12283,f1f657e6-b12d-11e9-9757-000d3a38a36f,737 days,6.0,491.44,2,4,3,24,at_risk
12284,10fd1542-1f30-11ea-87bf-000d3a38a36f,833 days,5.0,587.95,2,4,3,24,at_risk
12285,9ed2cbe2-5017-11ea-99ba-000d3a38a36f,628 days,6.0,755.45,3,4,4,34,loyal_customers
12286,04d6547e-267c-11ea-b9a0-000d3a38a36f,563 days,4.0,280.35,4,3,1,43,potential_loyalists
12287,39b04f94-51bc-11eb-806e-000d3a38a36f,141 days,3.0,268.35,5,2,1,52,potential_loyalists
12288,34d57c72-a32d-11e9-a2fc-000d3a38a36f,797 days,3.0,447.95,2,2,2,22,hibernating
12289,435cf73e-a7ba-11e9-a2fc-000d3a38a36f,2358 days,18.0,2210.59,1,5,5,15,cant_loose
12290,57b3be1e-543c-11ea-b1db-000d3a38a36f,492 days,3.0,340.71,4,2,2,42,potential_loyalists
12291,56b537c6-7e77-11ea-80af-000d3a38a36f,409 days,2.0,225.7,5,1,1,51,new_customers
12292,a750b15c-1ada-11ea-98d5-000d3a38a36f,1439 days,10.0,1073.86,1,5,5,15,cant_loose
12293,5146467c-9d54-11e9-9897-000d3a38a36f,795 days,7.0,666.4100000000001,2,5,4,25,cant_loose
12294,68039a66-f666-11e9-841e-000d3a38a36f,583 days,3.0,440.46000000000004,4,2,2,42,potential_loyalists
12295,d2631864-1335-11ea-a001-000d3a38a36f,700 days,4.0,270.93,3,3,1,33,need_attention
12296,f08c9bd0-a5d5-11e9-a2fc-000d3a38a36f,975 days,3.0,613.9200000000001,1,2,3,12,hibernating
12297,4f8be590-1acb-11ea-98d5-000d3a38a36f,547 days,2.0,538.99,4,1,3,41,promising
12298,26d4c5b4-1e8e-11eb-9dc3-000d3a38a36f,206 days,6.0,394.44,5,4,2,54,champions
12299,b41a00e2-d65f-11e9-93bc-000d3a38a36f,535 days,4.0,419.71000000000004,4,3,2,43,potential_loyalists
12300,6ddc4282-b145-11e9-9757-000d3a38a36f,727 days,3.0,285.83,3,2,1,32,about_to_sleep
12301,df47b76a-9ecd-11e9-9897-000d3a38a36f,2873 days,5.0,684.95,1,4,4,14,at_risk
12302,ebdfc190-5b40-11ea-82aa-000d3a38a36f,488 days,13.0,2014.94,4,5,5,45,loyal_customers
12303,a9933fe2-a952-11e9-a2fc-000d3a38a36f,1662 days,2.0,230.94,1,1,1,11,hibernating
12304,1d2bd52c-22b1-11ea-8523-000d3a38a36f,617 days,3.0,574.88,3,2,3,32,about_to_sleep
12305,c644d9d0-a78f-11e9-a2fc-000d3a38a36f,2263 days,2.0,398.88,1,1,2,11,hibernating
12306,b5de94a8-5b2d-11ea-ab70-000d3a38a36f,494 days,2.0,227.47,4,1,1,41,promising
12307,117526ba-98be-11ea-b97a-000d3a38a36f,377 days,2.0,386.94,5,1,2,51,new_customers
12308,e6c99346-7839-11ea-bfad-000d3a38a36f,188 days,3.0,1039.93,5,2,5,52,potential_loyalists
12309,652f38a6-b104-11e9-9757-000d3a38a36f,453 days,2.0,250.26,5,1,1,51,new_customers
12310,a4d7103e-2c54-11ea-b752-000d3a38a36f,804 days,2.0,259.98,2,1,1,21,hibernating
12311,1a308a2c-ab5e-11e9-a2fc-000d3a38a36f,1286 days,4.0,319.96,1,3,2,13,at_risk
12312,f44aa53c-5421-11ea-b1db-000d3a38a36f,509 days,2.0,219.98000000000002,4,1,1,41,promising
12313,7287295c-9e6f-11e9-9897-000d3a38a36f,1857 days,23.0,4089.48,1,5,5,15,cant_loose
12314,4a4a409c-a0fd-11e9-a2fc-000d3a38a36f,833 days,5.0,503.25,2,4,3,24,at_risk
12315,cafed008-1a16-11ea-941b-000d3a38a36f,549 days,2.0,179.97,4,1,1,41,promising
12316,8d7e4b38-5bc4-11ea-a44e-000d3a38a36f,512 days,5.0,862.75,4,4,4,44,loyal_customers
12317,7dc66176-9841-11ea-9d91-000d3a38a36f,378 days,3.0,352.72,5,2,2,52,potential_loyalists
12318,0eca8960-ab65-11e9-a2fc-000d3a38a36f,1283 days,4.0,649.94,1,3,3,13,at_risk
12319,b3490978-a716-11ea-bd63-000d3a38a36f,536 days,2.0,208.97,4,1,1,41,promising
12320,66fa439c-1ebe-11ea-aa32-000d3a38a36f,804 days,3.0,492.97,2,2,3,22,hibernating
12321,8570e032-4b47-11ea-a626-000d3a38a36f,660 days,4.0,352.94,3,3,2,33,need_attention
12322,1ed8cd06-9eab-11e9-9897-000d3a38a36f,181 days,2.0,619.85,5,1,3,51,new_customers
12323,d3cd78cc-97e0-11ea-9d91-000d3a38a36f,380 days,2.0,428.71000000000004,5,1,2,51,new_customers
12324,b0722ba8-7098-11ea-8021-000d3a38a36f,475 days,2.0,712.87,5,1,4,51,new_customers
12325,55ecf690-2b55-11eb-b280-000d3a38a36f,498 days,3.0,566.95,4,2,3,42,potential_loyalists
12326,af924c46-afef-11e9-9757-000d3a38a36f,823 days,9.0,1599.95,2,5,5,25,cant_loose
12327,75364612-263e-11eb-8a9b-000d3a38a36f,198 days,3.0,776.6,5,2,4,52,potential_loyalists
12328,6334fd50-b05b-11e9-9757-000d3a38a36f,750 days,3.0,331.94,2,2,2,22,hibernating
12329,c5fbcc80-a1cd-11e9-a2fc-000d3a38a36f,821 days,3.0,189.96,2,2,1,22,hibernating
12330,0ccbaabe-4ace-11ea-8533-000d3a38a36f,772 days,3.0,504.98,2,2,3,22,hibernating
12331,53798d5c-5bed-11ea-bbd5-000d3a38a36f,502 days,3.0,733.3299999999999,4,2,4,42,potential_loyalists
12332,8d4d996e-ae24-11e9-a2fc-000d3a38a36f,1188 days,6.0,1222.6399999999999,1,4,5,14,at_risk
12333,30ca2ee0-2116-11ea-b50a-000d3a38a36f,579 days,5.0,1379.8400000000001,4,4,5,44,loyal_customers
12334,24195182-a1f8-11e9-a2fc-000d3a38a36f,818 days,5.0,696.1700000000001,2,4,4,24,at_risk
12335,f82fe108-a8cd-11e9-a2fc-000d3a38a36f,1546 days,14.0,1694.04,1,5,5,15,cant_loose
12336,83f320f0-a7ed-11ea-bd63-000d3a38a36f,357 days,7.0,2230.18,5,5,5,55,champions
12337,75aa27e4-aff7-11e9-9757-000d3a38a36f,633 days,8.0,1388.6100000000001,3,5,5,35,loyal_customers
12338,2e39cc6c-b1ea-11e9-89fa-000d3a38a36f,678 days,2.0,107.98,3,1,1,31,about_to_sleep
12339,503fb8ce-1fb5-11ea-87bf-000d3a38a36f,688 days,5.0,464.33000000000004,3,4,3,34,loyal_customers
12340,6bc29b72-bf8b-11ea-a18f-000d3a38a36f,363 days,3.0,290.71,5,2,1,52,potential_loyalists
12341,a5d231aa-a28c-11e9-a2fc-000d3a38a36f,807 days,2.0,147.98,2,1,1,21,hibernating
12342,de10f932-a44b-11e9-a2fc-000d3a38a36f,771 days,6.0,582.93,2,4,3,24,at_risk
12343,90a684c2-a140-11e9-a2fc-000d3a38a36f,830 days,3.0,169.46,2,2,1,22,hibernating
12344,08bff254-1ae0-11ea-98d5-000d3a38a36f,547 days,4.0,534.25,4,3,3,43,potential_loyalists
12345,2ecfecd0-b116-11e9-9757-000d3a38a36f,919 days,4.0,293.95,2,3,1,23,at_risk
12346,094a108a-236c-11ea-8523-000d3a38a36f,822 days,6.0,831.92,2,4,4,24,at_risk
12347,6bfd89e0-5cb5-11eb-8dbd-000d3a38a36f,127 days,2.0,145.97,5,1,1,51,new_customers
12348,188190e0-6319-11ea-a6dc-000d3a38a36f,447 days,8.0,1306.42,5,5,5,55,champions
12349,86b2d086-fbf6-11e9-b138-000d3a38a36f,576 days,7.0,1268.87,4,5,5,45,loyal_customers
12350,9fc7a776-b0e3-11e9-9757-000d3a38a36f,1186 days,4.0,570.94,1,3,3,13,at_risk
12351,06e6eaf0-affb-11e9-9757-000d3a38a36f,953 days,6.0,927.91,2,4,4,24,at_risk
12352,82722ed2-be3c-11ea-aa61-000d3a38a36f,328 days,2.0,225.86,5,1,1,51,new_customers
12353,5abb4af2-b039-11e9-9757-000d3a38a36f,409 days,2.0,180.72,5,1,1,51,new_customers
12354,829b76d8-5bd7-11ea-bb27-000d3a38a36f,2044 days,5.0,477.93,1,4,3,14,at_risk
12355,17b07732-2bdb-11ea-91ab-000d3a38a36f,545 days,6.0,792.4000000000001,4,4,4,44,loyal_customers
12356,4bd00cc0-8c76-11ea-8f41-000d3a38a36f,392 days,2.0,80.89,5,1,1,51,new_customers
12357,5e8c37be-1ef6-11ea-81ff-000d3a38a36f,547 days,3.0,527.9399999999999,4,2,3,42,potential_loyalists
12358,f354a7ac-5bc1-11ea-8b18-000d3a38a36f,517 days,3.0,145.47,4,2,1,42,potential_loyalists
12359,58500e0c-b1af-11e9-89fa-000d3a38a36f,682 days,4.0,693.82,3,3,4,33,need_attention
12360,4e3d52ca-f292-11e9-9346-000d3a38a36f,588 days,8.0,1016.87,4,5,4,45,loyal_customers
12361,e08bf6e8-5b03-11ea-beac-000d3a38a36f,469 days,6.0,908.17,5,4,4,54,champions
